date,sourceType,xeroId,contact,description,accountCode,accountName,accountType,accountClass,lineAmount,taxType
2025-11-10,SPEND bank txn,edaba3a8-5729-40ac-8693-d1723c0e1762,JOHNSONS WORKWEAR 1,VAT: GB825489105,492,Workwear,EXPENSE,EXPENSE,75.84,INPUT2
2026-06-24,SPEND bank txn,eebd544d-746b-459e-b0e3-4978c43d09f7,Credit Flex,CREDIT_FLEX_FASANARA_COLLECTIONS,923,Credit Flex 828,CURRLIAB,LIABILITY,44.46,NONE
2026-03-20,SPEND bank txn,eeeacc60-6c59-48a7-9ae3-9ef4b9743f92,PROREMAPS,"PROREMAPS.CO.UK - Unit 4, Whitacre Industrial Park Whitacre Str, HUDDERSFIELD",310,Cost of Goods Sold,DIRECTCOSTS,EXPENSE,74.16,INPUT2
2026-02-23,SPEND bank txn,ef01086d-9e59-48bf-8a4a-02226fca9ac6,BOOKMYGARAGE,,310,Cost of Goods Sold,DIRECTCOSTS,EXPENSE,24,NONE
2026-02-10,SPEND bank txn,ef2485d4-8768-45a1-8d00-ad362b099ece,TAKEPAYMENTS LTD,,485,Subscriptions,OVERHEADS,EXPENSE,1.2,EXEMPTINPUT
2026-03-18,SPEND bank txn,ef79b0d3-e3dd-455a-8eef-9402fbef69aa,Ebay,"eBay O*16-13303-92199 - 1 MORE LONDON PLACE, INTERNET",310,Cost of Goods Sold,DIRECTCOSTS,EXPENSE,25.49,INPUT2
2026-04-24,SPEND bank txn,efcfae9b-2cb2-42e1-9837-699ced98a31b,Alliance automotive UK LV ltd,VAT: GB945169595,310,Cost of Goods Sold,DIRECTCOSTS,EXPENSE,500,INPUT2
2026-02-13,SPEND bank txn,efd418bc-c0bd-4256-928a-23bd79dcb22b,FDMS,FDMS ref: ,485,Subscriptions,OVERHEADS,EXPENSE,54.8,INPUT2
2026-02-16,SPEND bank txn,f012950a-dc9a-4e32-9a1c-b63e423d0293,Iwoca tetra ltd,Iwoca tetra ltd ref: ,901,IWOCA Loan,TERMLIAB,LIABILITY,2972.04,NONE
2026-04-07,SPEND bank txn,f0246795-0075-4bd3-95c2-6c480e4b62db,Credit Flex,CREDIT_FLEX_FASANARA_COLLECTIONS,918,Credit Flex 3800,CURRLIAB,LIABILITY,106.25,NONE
2025-12-19,SPEND bank txn,f06163ef-41d8-4745-a662-6c806e9456c6,ICONIC MEDIA,GB 343968563,400,Advertising & Marketing,OVERHEADS,EXPENSE,30,INPUT2
2026-04-01,SPEND bank txn,f0841909-5f73-4b26-892a-4d9bc506267a,PROREMAPS,,310,Cost of Goods Sold,DIRECTCOSTS,EXPENSE,74.16,INPUT2
2026-03-18,SPEND bank txn,f177610a-1b56-435f-9e4e-4f277d93abf6,PROREMAPS,"PROREMAPS.CO.UK - Unit 4, Whitacre Industrial Park Whitacre Str, HUDDERSFIELD",310,Cost of Goods Sold,DIRECTCOSTS,EXPENSE,49.44,INPUT2
2026-01-15,SPEND bank txn,f17e2f7c-7ca1-4a7c-b974-90a042f7aacc,FDMS,FDMS ref: ,485,Subscriptions,OVERHEADS,EXPENSE,54.8,INPUT2
2026-04-17,SPEND bank txn,f184c66d-765b-4e8a-bcf7-ecd0ba958f01,Napa Auto Parts,,310,Cost of Goods Sold,DIRECTCOSTS,EXPENSE,500,INPUT2
2026-02-28,SPEND bank txn,f1d78fe9-eefe-4aa7-a4f7-3b3d18e91736,SCOTT FILL,Scott Fill ref: ,814,Wages Payable - Payroll,CURRLIAB,LIABILITY,500,NONE
2026-02-23,SPEND bank txn,f2293ba6-ace3-4634-9222-64d2a250b34a,BOOKMYGARAGE,,310,Cost of Goods Sold,DIRECTCOSTS,EXPENSE,24,NONE
2026-04-17,SPEND bank txn,f239fecb-3848-4b36-bc01-76dc13516444,CAPIFY,CAPIFY ref: ,864,CAPIFY UK LLC,TERMLIAB,LIABILITY,97.49,NONE
2026-02-25,SPEND bank txn,f2a654eb-566e-42e3-92b9-77938a412f28,Youlend,YOULEND ref: ,900,You Lend Loan,TERMLIAB,LIABILITY,78.88,NONE
2026-01-16,SPEND bank txn,f300585f-ff31-4d5d-90c3-b6e89dc087c8,Youlend,YOULEND ref: ,900,You Lend Loan,TERMLIAB,LIABILITY,78.88,NONE
2025-12-29,SPEND bank txn,f3290547-c977-43d8-8c88-02236078e662,Youlend,YOULEND ref: ,900,You Lend Loan,TERMLIAB,LIABILITY,78.88,NONE
2025-12-22,SPEND bank txn,f35b5920-7523-49de-b9b3-f7b1439fe6e7,Stephen Fill trading,Welding work,325,Direct Expenses,DIRECTCOSTS,EXPENSE,1000,NONE
2026-06-02,SPEND bank txn,f36f46b0-d8cd-4ce7-8e21-8498093a6f47,Credit Flex,CREDIT_FLEX_FASANARA_COLLECTIONS,916,Credit Flex - 760.80,CURRLIAB,LIABILITY,12.22,NONE
2026-03-05,SPEND bank txn,f3dfede2-f17f-471e-ac03-5a0b3b2f4686,RETAIL MOTOR IND F,RETAIL MOTOR IND F ref: ,485,Subscriptions,OVERHEADS,EXPENSE,153.5,NONE
2026-01-30,SPEND bank txn,f40f2eaf-4406-48b6-9000-b229f2f12299,Youlend,YOULEND ref: ,900,You Lend Loan,TERMLIAB,LIABILITY,78.88,NONE
2026-03-14,SPEND bank txn,f42301b9-b21d-48ca-8814-71f977cf482d,DEBT & REVENUE SERVICE,,825,PAYE Payable,CURRLIAB,LIABILITY,473.46,NONE
2026-01-23,SPEND bank txn,f4540d87-a0ca-4b9c-8ca5-f6fbb48c6e63,CLOSE-KONSILEO,CLOSE-KONSILEO ref: ,433,Insurance,OVERHEADS,EXPENSE,875.71,EXEMPTINPUT
2026-02-17,SPEND bank txn,f45b82c1-016b-4b27-b8ba-fbe3897fd05d,CAPIFY,CAPIFY ref: ,864,CAPIFY UK LLC,TERMLIAB,LIABILITY,49.16,NONE
2026-03-16,SPEND bank txn,f476cafb-0b4f-4089-a96c-28ac69c5ef2d,Ian W Bentley Bulk Transport Ltd,Utilities,469,Rent & Rates,OVERHEADS,EXPENSE,595.02,RRINPUT
2025-11-16,SPEND bank txn,f478314c-83e9-4426-95db-dd3fa007937c,SCOTT FILL,Scott Fill ref: ,814,Wages Payable - Payroll,CURRLIAB,LIABILITY,250,NONE
2026-02-03,SPEND bank txn,f4e60e49-f747-4ff3-81b7-f1f0af28653c,BOOKMYGARAGE,,310,Cost of Goods Sold,DIRECTCOSTS,EXPENSE,24,NONE
2026-06-26,SPEND bank txn,f4e7c63f-d093-47f1-8375-aef60d4826db,Credit Flex,CREDIT_FLEX_FASANARA_COLLECTIONS,921,Credit Flex 3500,CURRLIAB,LIABILITY,317.98,NONE
2026-03-03,SPEND bank txn,f4ed8ffe-18e5-4b86-b032-db0d122e7347,DVLA-VN08LZK,DVLA-VN08LZK ref: ,325,Direct Expenses,DIRECTCOSTS,EXPENSE,23.27,NONE
2026-01-27,SPEND bank txn,f5781e1c-bf0b-4590-b61d-94fb3a0e2ef2,K G AUTO ENGINEER LIMITED,,310,Cost of Goods Sold,DIRECTCOSTS,EXPENSE,45,NONE
2026-01-02,SPEND bank txn,f5951c6c-1e4b-4da6-bc1d-bc9c87c3d480,MORE THAN ACCOUNT,MORE THAN ACCOUNT ref: ,401,Audit & Accountancy fees,OVERHEADS,EXPENSE,760.8,INPUT2
2026-05-06,SPEND bank txn,f5fe37d7-9be3-448a-9145-895bc7c91698,Credit Flex,CREDIT_FLEX_FASANARA_COLLECTIONS,919,Credit Flex 950,CURRLIAB,LIABILITY,22.57,NONE
2025-12-09,SPEND bank txn,f665ec6f-8294-4d57-872d-c5cc405c985d,Youlend,YOULEND ref: ,900,You Lend Loan,TERMLIAB,LIABILITY,78.88,NONE
2025-12-11,SPEND bank txn,f696e100-1615-44f7-90a1-3636ac75a242,Youlend,YOULEND ref: ,900,You Lend Loan,TERMLIAB,LIABILITY,78.88,NONE
2026-01-16,SPEND bank txn,f7136b49-66e6-4bc2-a807-8020a4f54cb8,K G AUTO ENGINEER LIMITED,,310,Cost of Goods Sold,DIRECTCOSTS,EXPENSE,90,NONE
2026-04-02,SPEND bank txn,f71f95a1-eeb0-4395-b1ac-028141687552,Credit Flex,CREDIT_FLEX_FASANARA_COLLECTIONS,916,Credit Flex - 760.80,CURRLIAB,LIABILITY,141.84,NONE
2026-03-19,SPEND bank txn,f7b98c23-75b2-4e47-8464-7fbe4a103ea6,Amazon,"AMZNMktplace*Z33UX91D4 - 1 Principal Pl, Worship St, LONDON",310,Cost of Goods Sold,DIRECTCOSTS,EXPENSE,18.9,INPUT2
2026-04-29,SPEND bank txn,f8fed610-a5bd-49db-9b5e-29af6ebc6f24,Youlend,YOULEND ref: ,900,You Lend Loan,TERMLIAB,LIABILITY,78.88,NONE
2025-12-28,SPEND bank txn,fa0015f2-72f5-48bb-a93e-e75ef2444dc7,Credit Flex,CREDIT_FLEX_FASANARA_COLLECTIONS,914,Credit Flex 1530.15,CURRLIAB,LIABILITY,414.61,NONE
2026-03-23,SPEND bank txn,fa0fe08e-2fdd-4ae0-b881-5c2c760f6be4,CAPIFY,CAPIFY ref: ,864,CAPIFY UK LLC,TERMLIAB,LIABILITY,49.16,NONE
2026-04-02,SPEND bank txn,fa29d837-2d31-4ebd-9ea9-da0f980cba4e,CAPIFY,CAPIFY ref: ,864,CAPIFY UK LLC,TERMLIAB,LIABILITY,97.49,NONE
2025-11-04,SPEND bank txn,fa32200a-1249-4cc2-9974-32378dec55e4,SCOTT FILL,Scott Fill ref: ,814,Wages Payable - Payroll,CURRLIAB,LIABILITY,200,NONE
2026-04-23,SPEND bank txn,fa46c8ac-9b94-4faa-9ecb-44abe9e1e778,PROREMAPS,"PROREMAPS.CO.UK - Unit 4, Whitacre Industrial Park Whitacre Str, HUDDERSFIELD",310,Cost of Goods Sold,DIRECTCOSTS,EXPENSE,74.16,INPUT2
2025-12-22,SPEND bank txn,fa9c5ff2-f36c-4c5c-ab1f-5653450f716b,CAPIFY,CAPIFY ref: ,864,CAPIFY UK LLC,TERMLIAB,LIABILITY,49.16,NONE
2025-11-04,SPEND bank txn,fb89b6b4-3bc6-44ff-a432-e43a86465e1b,Youlend,YOULEND ref: ,900,You Lend Loan,TERMLIAB,LIABILITY,78.88,NONE
2025-11-07,SPEND bank txn,fbe1d446-7ffb-4571-8326-e8e261a64bfe,Youlend,YOULEND ref: ,900,You Lend Loan,TERMLIAB,LIABILITY,78.88,NONE
2026-02-27,SPEND bank txn,fc11d0b4-1076-474b-abeb-f0b28dfa71ad,Forward security services ltd,Forward security services ltd ref: ,485,Subscriptions,OVERHEADS,EXPENSE,150,INPUT2
2026-03-06,SPEND bank txn,fcf4539a-c407-43eb-ac61-8f92a25b4df9,CAPIFY,CAPIFY ref: ,864,CAPIFY UK LLC,TERMLIAB,LIABILITY,49.16,NONE
2026-01-29,SPEND bank txn,fd646761-4473-4777-9b19-ddb117940198,CAPIFY,CAPIFY ref: ,864,CAPIFY UK LLC,TERMLIAB,LIABILITY,49.16,NONE
2025-12-10,SPEND bank txn,fd69df6c-d3b8-479b-b657-b68e9035957e,General Traffic,,310,Cost of Goods Sold,DIRECTCOSTS,EXPENSE,660,INPUT2
2025-11-09,SPEND bank txn,fd7bb757-7c0b-4bf7-8e42-efae54ba0a29,BANOZE TYRES WHOLESALE,VAT No: GB247160514,310,Cost of Goods Sold,DIRECTCOSTS,EXPENSE,344.46,INPUT2
2026-04-15,SPEND bank txn,fda4a425-a08e-488d-9888-824e66a559c6,Youlend,YOULEND ref: ,900,You Lend Loan,TERMLIAB,LIABILITY,78.88,NONE
2026-03-03,SPEND bank txn,fde823e3-8a12-4265-9466-82702ffd8507,Credit Flex,CREDIT_FLEX_FASANARA_COLLECTIONS,917,Credit Flex 3000,CURRLIAB,LIABILITY,236.46,NONE
2026-04-16,SPEND bank txn,fe6876c1-2e50-4966-865f-ba133e9b2846,Youlend,YOULEND ref: ,900,You Lend Loan,TERMLIAB,LIABILITY,78.88,NONE
2025-12-01,SPEND bank txn,fe891d67-5f38-4f60-871f-7790c084a0b7,Bank fee,Fees: Bank transfer and Direct Debit for last month (20p per transaction),404,Bank Fees,OVERHEADS,EXPENSE,69.99,EXEMPTINPUT
2026-04-10,SPEND bank txn,feb89251-cdc8-442f-aff9-a0a1ff384b55,MYPOS,,485,Subscriptions,OVERHEADS,EXPENSE,24,NONE
2026-04-01,SPEND bank txn,ff20d207-033d-4202-a455-7432b7cf8891,Bank fee,Fees: Bank transfer and Direct Debit for last month (20p per transaction),404,Bank Fees,OVERHEADS,EXPENSE,69.99,EXEMPTINPUT
2026-01-14,SPEND bank txn,ff49e165-18e6-488c-b210-963d2b6d4fca,Amazon,"Amazon.co.uk*EY01E0VI5 - 1 Principal Place, Worship Str, LONDON",310,Cost of Goods Sold,DIRECTCOSTS,EXPENSE,70.54,INPUT2
2026-05-02,SPEND bank txn,ffc3aef2-ad19-412d-be72-95054daf8415,Credit Flex,CREDIT_FLEX_FASANARA_COLLECTIONS,916,Credit Flex - 760.80,CURRLIAB,LIABILITY,33.34,NONE
